id,genre,track_name,artist_name,valence,energy,label
5RelKA9tWt5hbkFNAqZtLB,piano,Pure Imagination (from Willy Wonka),Emile Pandolfi,0.102,0.136,2
5jRvnbXgvlUJwDA0FBABDv,piano,ジムノペディ第1番,Erik Satie,0.39,0.00906,1
0bvUr70DxzgDzwlHjZ35SK,piano,Come Thou Fount,Paul Cardall,0.0396,0.327,2
7nD9nN3jord9wWcfW3Gkcm,pop,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,0.755,0.791,0
55h7vJchibLdUkxdlX3fK7,pop,Treasure,Bruno Mars,0.937,0.692,0
2Foc5Q5nqNiosCNqttzHof,pop,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,0.862,0.811,0
7gHs73wELdeycvS48JfIos,pop,Faded,Alan Walker,0.166,0.651,2
4pdgV8qr9Oytcv6thCdiIZ,pop,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",A$AP Mob,0.333,0.663,1
1B87ZDrD3Pno9hS4stamWO,pop,Comin Out Strong (feat. The Weeknd),Future,0.33,0.481,1
5cF0dROlMOK5uNZtivgu50,pop,Attention,Charlie Puth,0.797,0.613,0
0dIOvducp7ujHTqj66cQ3X,pop,Amnesia,5 Seconds of Summer,0.101,0.497,2
7ef4DlsgrMEH11cDZd32M6,pop,One Kiss (with Dua Lipa),Calvin Harris,0.592,0.862,3
4kbj5MwxO1bq9wjT5g9HaA,pop,Shut Up and Dance,WALK THE MOON,0.619,0.866,3
4JLcAU2xY90qTkTSNM1lUa,pop-film,Bang Bang (My Baby Shot Me Down),Nancy Sinatra,0.366,0.174,1
2m0M7YqCy4lXfedh18qd8N,pop-film,Into the Groove,Madonna,0.804,0.856,0
6vZZtivPrtpggT5SSXsYTy,pop-film,Solsbury Hill,Peter Gabriel,0.463,0.631,1
5hWLHFSmomXmeTXEE478My,pop-film,Mary Jane,Rick James,0.881,0.82,0
50uGbeaQIxKiSc7jvRTjWx,pop-film,(Sittin' On) the Dock of the Bay,Otis Redding,0.598,0.312,3
4Y5yjzs9FFw5qIgfZBd43I,pop-film,"Living in America - From ""Rocky IV"" Soundtrack",James Brown,0.761,0.854,0
67arMcWgoOQhSrF3PC5ajX,pop-film,Misirlou,Dick Dale & His Del-Tones,0.604,0.871,3
6tMjtHEBwMkxslhOe9SHE8,pop-film,I Got You Babe,Sonny & Cher,0.6,0.795,3
43HkMBEJPASXN3EFirTIMx,post-dubstep,Getting Nowhere (feat. John Legend),Magnetic Man,0.298,0.713,1
5WXl7EINfZuv3vfGBng5tp,post-dubstep,Survive It,Ghostpoet,0.41,0.26,1
38rrfgOca9YzpeeeOXOSi8,post-dubstep,Work Them - mixed,Ramadanman,0.826,0.984,0
6saiu3uHwIpzPl8GKtRRNR,post-dubstep,Midnight Request Line,Skream,0.138,0.5,2
4EJZy5cZNlviwWIWbM89kX,post-dubstep,Can't Stop the Prophet,FaltyDL,0.324,0.7,1
20yjIYp1wBJCam2c5Bdk9k,post-dubstep,Heal feat. John LaMonica,Robot Koch,0.257,0.628,2
6vlLLd3TLxHsnKx0QzoBAj,post-dubstep,Between Time,Mount Kimbie,0.324,0.00591,1
6GaFUqZl34C6vmWBKUYx5g,post-dubstep,Molecules,Slugabed,0.4,0.623,1
6yK2bbsneMiRmADJ81K3lo,post-dubstep,9 Samurai,Kode9,0.135,0.325,2
6gjzlX1MlA9JdpbfhkOKTr,power-pop,The Weakest Shade of Blue,Pernice Brothers,0.337,0.911,1
1gdmjrVmwlpMweFr62CH6j,power-pop,Alayna,The Spongetones,0.507,0.684,3
2ipqEiHeXKGioK1KUNn9Ap,power-pop,The Maze of Lost Children,Jonny Polonsky,0.477,0.58,1
4wOHTxl4euh0hMGU9CJERL,power-pop,Satellite,Guster,0.641,0.747,3
1yBApD3yKldLpUdsWAWnvS,power-pop,Turn On Tune In Drop Out With Me,Cracker,0.839,0.86,0
1AFLX6gLfWfbLHDhkS7VCB,power-pop,The Ol' College Try,L.E.O.,0.221,0.682,2
7B0KP8CnK5eKN8qvLcRAIO,power-pop,Everyone's on Tour,Nada Surf,0.432,0.917,1
42YgaJLCehufTbH2orwBHM,power-pop,Back To The Shack,Weezer,0.642,0.69,3
6QtvUtryFa4iM0uUL52pAi,power-pop,Ma Wa'l Hob,Tories,0.146,0.688,2
0YQYXDU2HNsq9DGRXB0Lfm,power-pop,Almost All Day,Waxwings,0.217,0.636,2
2WNWUx3ljfMXxZzzGEoJML,progressive-house,Loser,Jorgensen,0.557,0.941,3
1byJ2ln1g0Z5aFP09kUGJt,progressive-house,White Lies - Original Mix,Vicetone,0.39,0.837,1
1JevPWylTCDQ708nFAp3Dp,progressive-house,Tundra,Paris & Simo,0.221,0.907,2
7090tYPC3UiSg7sdE6oGti,progressive-house,Generation 303,Nicky Romero,0.115,0.918,2
5yR26TumS74yhIOGhn8Hs8,progressive-house,Payback,Dimitri Vangelis & Wyman,0.339,0.827,1
79BziE0cPQD2MZBJwXsB1P,progressive-house,Atmosphere,Kaskade,0.469,0.757,1
6trmQ5FJ8NQAeo80KtsEBK,progressive-house,Young Blood - Tiësto & Hardwell Remix,The Naked And Famous,0.325,0.814,1
0JReqQiPu67S9Zilwatmkp,progressive-house,Tear Us Apart - Mark Simmons Remix,Mark Simmons,0.349,0.927,1
0RwiVl8S1BFgRgu4YK5w9m,progressive-house,October,deadmau5,0.0779,0.691,2
4UThqCWn7rkyhIBShbvba1,progressive-house,Redux,DubVision,0.225,0.897,2
2wNK1PjIS9NbBIchakaL7k,psych-rock,Siberian Breaks,MGMT,0.374,0.77,1
1dYM5FPrZSKgtx2xsdW5Xs,psych-rock,Don't Cry,Deerhunter,0.331,0.678,1
72nHaueCjMwBlpB33Rb2cw,psych-rock,Elegant Design,Pond,0.152,0.956,2
3vMfr8H7hGbOLoddLdCQU4,psych-rock,Time Of The Season,The Zombies,0.666,0.571,3
6bccV5PtAwtFzR8J7qlw1j,psych-rock,That Girl Suicide,The Brian Jonestown Massacre,0.504,0.834,3
4BP3uh0hFLFRb5cjsgLqDh,psych-rock,Fortunate Son,Creedence Clearwater Revival,0.663,0.663,3
1IpDjBfBCktiM02U8PoLxO,psych-rock,The Opposite of Afternoon,Unknown Mortal Orchestra,0.579,0.574,3
71gd4fZlNNoarhKVev6Op1,psych-rock,Crossing,Wooden Shjips,0.315,0.743,1
3HnL56RzKuJYtwTe6yGnrl,psych-rock,O Dharma,Pond,0.179,0.463,2
09DX4fW2pMe3jhoBa4wwgL,punk,Lips That Bite,Downtown Boys,0.47,0.922,1
4bf42QvDNPH3JMTmZg4nHH,punk,Redemption,The Fullblast,0.61,0.966,3
6UDYTfeSS4IVbJeHTaMxxA,punk,Floating Vibes,Surfer Blood,0.509,0.735,3
2o3v9646q5cqBv5mdYXAYR,punk,Hard Times,Cro-Mags,0.207,0.996,2
7teRqWTNpFal255k5R7vex,punk,Dillon and Her Son,The World Is A Beautiful Place & I Am No Longer Afraid To Die,0.368,0.978,1
4vS4O8e0DiAOG0N83QjNQ3,punk,Passiona,The Smith Street Band,0.545,0.767,3
34Ojtt6GH3lv84t7hgMhNk,punk,Black Sap Scriptures,Plague Vendor,0.251,0.942,2
2a5IHHhUeoLnmkLLUU1XCl,punk,Feel the Same,Bully,0.457,0.898,1
4pgHF0NCYP4kajVvFGkhjL,punk,Let The Good Times Roll - Single Version,BlackWaters,0.628,0.887,3
3B4q6KbHbGV51HO3GznBFF,punk,What I Got,Sublime,0.657,0.696,3
6uWp8yAt8dN5ZaT7REJ6RV,punk-rock,Jaded,Green Day,0.843,0.995,0
4uKMHiWSI5omiZrSAUjrH8,punk-rock,You Are (The Government),Bad Religion,0.916,0.976,0
2khCn0FtcHpiOPRchJxjfs,punk-rock,You Suck at Love,Simple Plan,0.741,0.961,0
2MLHyLy5z5l5YRp7momlgw,punk-rock,Island In The Sun,Weezer,0.661,0.81,3
4BUii2JXTt6kVdIbaKkv5W,punk-rock,Survive,Rise Against,0.371,0.982,1
3nqm3DdVskqbHhmb8S8hMd,punk-rock,Aliens Exist,blink-182,0.69,0.915,3
250dZY8xYbhHGQpM6bgL52,punk-rock,In The City,The Jam,0.918,0.817,0
1Id8boomLmiBoq7hurug9B,punk-rock,Wouldn't It Be Nice - 2005 Remaster,Pennywise,0.228,0.987,2
6LGeOxAohAJTZ0fxKXMqXa,punk-rock,Hammerhead,The Offspring,0.526,0.953,3
6nfTmMAmVZii5KZntly0LN,r-n-b,Hit the Ceiling,LION BABE,0.358,0.874,1
11jYAQvG2327DY5Vv7Kp29,r-n-b,u down?,Bobby V.,0.539,0.667,3
174rZBKJAqD10VBnOjlQQ3,r-n-b,How Do I Breathe,Mario,0.487,0.455,1
3a5xe1vquNB7CaxSyTTRpL,r-n-b,HEARD ABOUT US,The Carters,0.196,0.437,2
2P1e3xpjDhYFqOFeu8IWzS,r-n-b,Falsetto,The-Dream,0.479,0.549,1
0hRPRbA2B1CYmGNhWhFjwF,r-n-b,Fall For Your Type (feat. Drake),Jamie Foxx,0.193,0.393,2
0PYmO55JPwEWgtyJbkN6mq,r-n-b,New Balance,Jhené Aiko,0.522,0.552,3
4ou5xyFUJX4VwX76tw1qb1,r-n-b,Fall,Davido,0.794,0.675,0
2Adn2LNgkHMH5TelQVAu4n,r-n-b,Pretty Girl Rock,Keri Hilson,0.9,0.87,0
5xjTqz4aYQeBnFhwMPmfx9,r-n-b,Kickin’ Back,Mila J,0.546,0.669,3
2N2yrmodOnVF10mKvItC9P,rainy-day,Don't Cry (Original),Guns N' Roses,0.243,0.59,2
2ndWbjiiNBEOrlfToKlABE,rainy-day,I Will Follow You into the Dark,Death Cab for Cutie,0.475,0.163,1
6bKetqXF3g4UgaXQlAYdgz,rainy-day,Anything Could Happen,Ellie Goulding,0.382,0.781,1
4dncJIJIHbdDDgmljUypRr,rainy-day,Hollow Drum,Laura Welsh,0.271,0.236,1
6fgbQt13JlpN59PytgTMsA,rainy-day,Snow (Hey Oh),Red Hot Chili Peppers,0.599,0.9,3
3HNTLCpAGnizbyJmk7466r,rainy-day,Never Let Me Go,Florence + The Machine,0.24,0.736,2
5UBBJnFxsfjFxfrtvErQoH,rainy-day,Crystalised,The xx,0.415,0.484,1
4AW3OaprvQrsEmnOF5c5fa,rainy-day,Strange Symmetry,Dakotafish,0.078,0.421,2
1jmTuc7xLKVH1PfZqWPNYB,reggae,Bad Anytime,Mavado,0.188,0.465,2
2SE11vmjbi7j5QKJ885ib6,reggae,World A Music,Ini Kamoze,0.364,0.491,1
2OwvleQsnjgOYbH3RRfwQr,reggae,I Feel Good,Beres Hammond,0.62,0.606,3
6OLr46yRD5n4R6Ly16s3aj,reggae,No Guns To Town,Natty King,0.883,0.739,0
3pwjkWH2zhfyPGeRcG4xTc,reggae,It's Me Again Jah,Luciano,0.608,0.382,3
1vl5jVbo2INarbfx43KHjH,reggae,Cool and Calm,Israel Vibration,0.839,0.399,0
7gIFf8Tk6YJ4b8HAl5vndd,reggae,Badmind People,Beenie Man,0.814,0.749,0
37WFLcHD7yUpM35mTuMyiE,reggae,Declaration of Rights,The Abyssinians,0.919,0.439,0
5h5T5gtl1RqMxOuQ5O8rzs,reggae,Murderer,Barrington Levy,0.616,0.549,3
6GxzLzigDNfokJddYHKuam,reggae,Blaze Up,Lion D,0.86,0.599,0
0jVpU0ESjLWIgEmUIS8FRz,reggaeton,Tú Me Pones Mal,Luny Tunes,0.83,0.684,0
0AcyzaV0ExtUN5cxgs5Cmq,reggaeton,Llevo Tras de Ti,Plan B,0.843,0.868,0
2g8f1jJEdMBK9i1CaRWPIm,reggaeton,Pa-Kum-Pa!,Daddy Yankee,0.888,0.805,0
5S8KMD2TNTVMOzMuAfzwbN,reggaeton,Dame un Beso,Fuego,0.928,0.879,0
534weu3DIwV9UELLTGanOC,reggaeton,Regalame Una Noche,J Alvarez,0.675,0.636,3
6PodAEED7onYEaxFf5JmFQ,reggaeton,Sexy Robotica,Don Omar,0.554,0.865,3
7aSNwS0JTukKphQ0BnzW1T,reggaeton,Tú Sabes,Luny Tunes,0.567,0.567,3
2biG396b4oY4gHJJRtjUIo,reggaeton,Tranquila,J Balvin,0.669,0.679,3
2pbLzrByOZPibnYwSXLplI,reggaeton,Noche de Estrellas,José de Rico,0.893,0.912,0
2ItA7kOg5NH6AygzU30sEv,reggaeton,Solos (feat. Plan B),Tony Dize,0.951,0.714,0
5HQVUIKwCEXpe7JIHyY734,road-trip,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,0.531,0.655,3
1HOlb9rdNOmy9b1Fakicjo,road-trip,#SELFIE,The Chainsmokers,0.658,0.916,3
0DiWol3AO6WpXZgp0goxAV,road-trip,One More Time,Daft Punk,0.476,0.697,1
5H0ajL4EHsrcAEGESo2Lzx,road-trip,Love Somebody,Maroon 5,0.4,0.783,1
6crBy2sODw2HS53xquM6us,road-trip,Tribute,Tenacious D,0.422,0.767,1
2PLi7OmleXPNBrGLon3sUy,road-trip,Sweet Disposition,The Temper Trap,0.305,0.813,1
76Gmfksb2uBzx5N72DcHT0,road-trip,Little Red Corvette,Prince,0.644,0.665,3
0ntQJM78wzOLVeCUAW7Y45,rock,Sex on Fire,Kings of Leon,0.374,0.905,1
52KvuGmgcgRdrLMXOtda0E,rock,The Stroke - Remastered,Billy Squier,0.8,0.591,0
1HM7Vp84E4SMzdrZONg6bH,rock,Wasted Years - 2015 Remaster,Iron Maiden,0.492,0.959,3
2V8KvnD5LVeeDChMWEkSzC,rock,Nothin' But A Good Time - Remastered 2006,Poison,0.531,0.974,3
0RILico3Gbl5jxSNg3zLrJ,rock,Dig Down,Muse,0.182,0.429,2
63OQupATfueTdZMWTxW03A,rock,Karma Police,Radiohead,0.324,0.501,1
5IyL3XOaRPpTgxVjRIAxXU,rock,Ziggy Stardust - 2012 Remaster,David Bowie,0.509,0.554,3
1rzYrkxgRuLLJDqWdB32pK,rock,Little Sister,Queens of the Stone Age,0.927,0.962,0
5MxNLUsfh7uzROypsoO5qe,rock-n-roll,Dream On,Aerosmith,0.224,0.433,2
0xK34uEDBKa9ZzJ6kelLJE,rock-n-roll,Bye Bye Love,The Everly Brothers,0.89,0.523,0
4RN1hrcYYPOQ16QJJfWYMf,rock-n-roll,Bleeding Love,The Baseballs,0.832,0.6,0
6LR5yuN6XStHDZiusCxqYe,rock-n-roll,Dead Ringer for Love (with Cher),Meat Loaf,0.441,0.975,1
3USOTQdPtZlgVurwaqsdI5,rock-n-roll,Fuck Her Gently,Tenacious D,0.517,0.297,3
7bA1DHtoJAvqyL42gHwOLa,rock-n-roll,Stuck On You,Elvis Presley,0.96,0.678,0
1diuZVsxD74xvtUSABRUoF,rock-n-roll,The Wicker Man - 2015 Remaster,Iron Maiden,0.296,0.98,1
21cp8L9Pei4AgysZVihjSv,rock-n-roll,Child in Time,Deep Purple,0.365,0.34,1
07q0QVgO56EorrSGHC48y3,rock-n-roll,I Was Made For Lovin' You,KISS,0.867,0.852,0
4okyDLuux7bPTExjllPFcC,rockabilly,Long Gone Daddy (Version 3),Pat Cupp,0.835,0.936,0
52FSpFL7UbIGpLyWyomFoQ,rockabilly,Put the Blame On Me,Matchbox,0.818,0.724,0
0WCoyIaFsk0Mxe2jZ2vq7u,rockabilly,This Is a Night (Het is een Nacht) [feat. Guus Meeuwis],The Baseballs,0.677,0.875,3
5DCtmFbixpR23MVchECSP5,rockabilly,Burnin' Love [#],Lee Rocker,0.963,0.928,0
6ARvrnqsgLSPINqc3HiQbq,rockabilly,Spider-Legged Baby,Rockin' Ryan & The Real Goners,0.965,0.956,0
5omjHf6Mt7nBJHGGqoAZqx,rockabilly,Too Hip Gotta Go,Stray Cats,0.763,0.846,0
6kJ86Zi4x1LY9KEdjQA5S2,rockabilly,Rock Billy Boogie,Robert Gordon,0.792,0.832,0
68KQRRUQCaSc5l6Ul4s2iT,rockabilly,Crazy in Love,The Baseballs,0.851,0.909,0
1vKtVIWuE13e2Dhl3hMuwG,rockabilly,Cursed,Mad Sin,0.858,0.989,0
1gElMA7YL2UEE9njNW9eiR,rockabilly,I Can't Hardly Stand It,The Cramps,0.545,0.916,3
0tr6XR58KBdDYd8qvHVTs8,romance,Back To December,Taylor Swift,0.296,0.606,1
7w5AOd6HrDIHewHfpABEss,romance,Wicked Game,Chris Isaak,0.359,0.296,1
1X1KDnhTnb28tpJlgOV3lD,romance,Promise,Jagged Edge,0.646,0.568,3
3B7udSGy2PfgoCniMSb523,romance,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,0.234,0.0549,2
3YRCqOhFifThpSRFJ1VWFM,romance,November Rain,Guns N' Roses,0.226,0.641,2
6Ei0g7sfPanJVCml0gg7YL,romance,Never Gonna Leave This Bed,Maroon 5,0.469,0.815,1
7vS3Y0IKjde7Xg85LWIEdP,romance,Problem,Ariana Grande,0.625,0.805,3
6Uy6K3KdmUdAfelUp0SeXn,romance,Brave,Sara Bareilles,0.758,0.836,0
54JKnDB3CzVu8wNAOM27BI,sad,When You're Gone,Avril Lavigne,0.168,0.719,2
5B8N5rPOmTVVGpuBMK2Vby,sad,Teen Idle,MARINA,0.374,0.651,1
12B0Twa9kRz45Xw2PgXHJm,sad,Afire Love,Ed Sheeran,0.333,0.637,1
3kusLGvgYkZldKfoDoJklR,sad,Crown of Love,Arcade Fire,0.287,0.647,1
5FPnjikbwlDMULCCCa6ZCJ,sad,Daughters,John Mayer,0.503,0.413,3
7brQHA2CgQpcMBiOlfiXYb,sad,Afraid,The Neighbourhood,0.356,0.701,1
3FCto7hnn1shUyZL42YgfO,sad,Piano Man,Billy Joel,0.431,0.472,1
3G6hD9B2ZHOsgf4WfNu7X1,sad,Team,Lorde,0.416,0.578,1
0ajd4NOObynhWKsiVSZamc,salsa,Imposible Amor,Frankie Ruiz,0.925,0.655,0
7J6qKsRMoeAbeK3Pyd5jeD,salsa,No Quiero Na' Regala'o,Gilberto Santa Rosa,0.913,0.848,0
0cG5FL1bWUhhZTCaiRQVsg,salsa,Sin Poderte Hablar,Willie Colón,0.581,0.691,3
57Jg4oOmi5nDxTfgYupXOF,salsa,Tragedia,Marc Anthony,0.955,0.852,0
1YWa474PF0DqRzeMJXrTBK,salsa,Cromalatina Llegó,Croma Latina,0.969,0.919,0
0jtR670ebQ2mWa42GIyFRY,salsa,Somos Dos,"José Alberto ""El Canario""",0.931,0.845,0
5HBSFow30fXy0bPsCji7b9,salsa,El Negro Bembón,Cortijo Y Su Combo,0.961,0.725,0
68runhwF0SdEN1DFSadXWk,salsa,Anhelo,Adolescent's Orquesta,0.807,0.521,0
6VQ2fI8goSX8mpSvytXkXR,salsa,Idilio,Willie Colón,0.904,0.715,0
4WWHSJEw4nRPlxCZeLFhym,salsa,Amiga,Rey Ruiz,0.814,0.724,0
7ovkqVIaWfp0ZcLJXOwhCJ,samba,Batucada Dance III,Estudios Talkback,0.842,0.917,0
3CVRprjRPaWm2UbIP7nTDa,samba,Sonho de um Sonho,Fernanda Abreu,0.719,0.657,3
1BXZWNOzB4sMdg9ZHK11nc,samba,Sarava Companheiro,Bahia Brasil,0.786,0.853,0
7n6jdzmduNu5fsVc9n7xpm,samba,Ela Nao Gosta De Mim,Agepê,0.903,0.446,0
6svLbrgArGrmY2YIb0WmUY,samba,Tinindo Trincando,Novos Baianos,0.811,0.921,0
07Jfpq0mocehS1I4zIihsM,samba,Lavadeira,Terra Samba,0.327,0.765,1
61qvKeew2hRPozDY570CxW,samba,Esta Melodia,Jamelão,0.895,0.612,0
5wF4CvCQ88uq8wNs5EpLYv,samba,A Batucada Dos Nossos Tantãs - Ao Vivo,Samba De Raiz,0.952,0.698,0
4UsqvNcy28A0Ep3XCnYVRt,samba,A Culpada Foi Quitéria,Bezerra Da Silva,0.542,0.644,3
1nJwcsIVKmsGl42J68JL0p,samba,Diz Que Tem,Carmen Miranda,0.962,0.606,0
4Ic9Yuhw7sY5WiqIKviDaU,sertanejo,Agora Vai,Bruno & Marrone,0.131,0.474,2
4pt8x7P4L9ktpfCYwCwNuI,sertanejo,Festa Louca,Edson & Hudson,0.715,0.863,3
4nwRQjImghqrKdaYnkZbeF,sertanejo,Quem da as cartas sou eu,João Bosco & Vinicius,0.651,0.788,3
7jodsOixYnaEnqS6M8oqYq,sertanejo,Escondidinho,Marcos & Belutti,0.798,0.891,0
0cP8fL9xvi8OYisR8OJuzN,sertanejo,Te Vivo,Luan Santana,0.575,0.514,3
2T7lupBDqmJmZjsWmUccwy,sertanejo,Moído De Paixão,Rionegro & Solimões,0.93,0.702,0
2Jhfttza7rSRzEpJhcZEOs,sertanejo,Coincidência - Ao Vivo,Michel Teló,0.753,0.82,0
5F86ZRdpJ1moetcIQdBj6E,sertanejo,Você Não Me Ensinou a Te Esquecer,Bruno & Marrone,0.369,0.583,1
6xX8BOjiuEQwVKHWUCOyXj,sertanejo,As Mina Pira,Fernando & Sorocaba,0.869,0.942,0
1nPO2tgSZyFFQN5ZNeeyLy,sertanejo,Rasta,Almir Sater,0.196,0.369,2
1LTsAMhvkhJQrTDu3eQIRA,show-tunes,Pharaoh's Dreams Explained,Andrew Lloyd Webber,0.572,0.52,3
6XxqRhAaruObqx8ComY0H0,show-tunes,Carnaval Del Barrio,Andrea Burns,0.615,0.575,3
11cNYPovYdoJdlRVnQo1Mi,show-tunes,Nowadays (Roxie),Renée Zellweger,0.283,0.177,1
6p3VNdBV9GlaY088Q5a2vw,show-tunes,To Life,John Williams,0.582,0.476,3
1iCHl2R7xoEsh7CvYe5Ej0,show-tunes,My Favorite Things,Julie Andrews,0.627,0.247,3
4LRuYjrhMEhiuo5wa4XfYL,show-tunes,Good Morning Baltimore,Nikki Blonsky,0.744,0.832,0
04giUg0T4yzI6tyCNAnQ2r,show-tunes,I'm Alive - Reprise,Aaron Tveit,0.283,0.551,1
466vZNzsxU4NNp8V8Yftzj,show-tunes,Suddenly,Hugh Jackman,0.195,0.131,2
4EaBMhUIOfnFEbIgqCfKbi,show-tunes,The Phantom Of the Opera,Andrew Lloyd Webber,0.354,0.608,1
03czT1nVZDRv2JlpY2GxON,singer-songwriter,The Longer I Run,Peter Bradley Adams,0.523,0.52,3
1BWsOxeMx83OrKGCV4gxly,singer-songwriter,I Feel the Earth Move,Carole King,0.644,0.576,3
5vUNRJsvEOUsz4sbKkJpFr,singer-songwriter,Latch - Acoustic,Sam Smith,0.239,0.247,2
6UuVONmxXwTKN1ISepuAoQ,singer-songwriter,Forget Her,Jeff Buckley,0.282,0.563,1
05ZVTnFGjDTnzQHMxK0Bir,singer-songwriter,Please Don't Stop The Rain,James Morrison,0.679,0.819,3
0hNVjU6JKydHts0SAjHCno,singer-songwriter,One Of These Things First,Nick Drake,0.666,0.37,3
4d8EFwexIj2rtX4fIT2l8Q,singer-songwriter,A Sorta Fairytale,Tori Amos,0.888,0.463,0
5VaJ9leHPd2aDgvrGBMD39,singer-songwriter,Star Mile,Joshua Radin,0.301,0.268,1
7jJH5jAOUvR0FxkbYBmAQA,singer-songwriter,Creature Fear,Bon Iver,0.172,0.128,2
5gbxzSqABThINGDb7vIiwe,singer-songwriter,Edge of Desire,John Mayer,0.455,0.441,1
5kSAnAk3uJp1RQuFTdjDW9,ska,The Prince - 1999 Remastered Version,Madness,0.86,0.823,0
33As467pogxQqbiySPt0uE,ska,Monkey Man,Toots & The Maytals,0.966,0.606,0
4mlpXiZFY3e2vlJJYeLpB8,ska,Only the Good Die Young,Me First and the Gimme Gimmes,0.846,0.945,0
0TZ1MAPCWb2jpaKzS5Muyz,ska,Everything Went Numb,Streetlight Manifesto,0.913,0.897,0
2TncdAnbeRHID1yNR8YJC9,ska,Unity - 2007 Remaster,Operation Ivy,0.842,0.863,0
6um0J5yCTQSfwzi4f7rDil,ska,Break So Easily,The Mighty Mighty Bosstones,0.476,0.941,1
2lbAU3IQytWjl9b0LLuztk,ska,Brown Eyed Girl,Reel Big Fish,0.97,0.913,0
3UYYwbchCP47jl2Q9tAhMc,ska,Es Por Ti,Inspector,0.801,0.924,0
2a1o6ZejUi8U3wzzOtCOYw,ska,Danza Kuduro,Don Omar,0.878,0.915,0
2O4aXPntumZe59vCqMKnv2,ska,Honour Your Mother and Father,Desmond Dekker,0.711,0.741,3
6IWEye1Gw2wMkGAJMKAGHX,sleep,I Gave You All,Mumford & Sons,0.0557,0.296,2
0bhBtXHQX3u6dSAPF59qGx,sleep,Flume,Bon Iver,0.0873,0.143,2
4Ld1DMPYt8TQmgO0aSzSy1,sleep,Cold,Aqualung,0.0801,0.129,2
3UhXPxLDFKCj1ZO6mmtV0a,sleep,Apologize,OneRepublic,0.502,0.74,3
6g4RVB6qiuySTw9FCV1HEM,sleep,Without You,Lana Del Rey,0.668,0.593,3
7wjbSn8QHsxqKXU5M0jXGM,sleep,Eyes Open,Taylor Swift,0.297,0.724,1
38xWaVFKaxZlMFvzNff2aW,sleep,Breakeven,The Script,0.535,0.699,3
1EzrEOXmMH3G43AXT1y7pA,sleep,I'm Yours,Jason Mraz,0.712,0.444,3
7sTddjQBIfNDMQs9VGYvNi,songwriter,I Can't Live Without My Mother's Love,Sun Kil Moon,0.579,0.261,3
5zX6E4brIhshX7MPWQiiO5,songwriter,They Call Me The Breeze,Eric Clapton,0.938,0.661,0
0ySqdQcuy2BmYEknmNvwUg,songwriter,From Galway to Graceland,Richard Thompson,0.37,0.324,1
6adaeeIp5UzIohYfDLimy2,songwriter,Parliament of Rooks,Ed Harcourt,0.103,0.332,2
68JB7k6iJEydyoc7t8LCqJ,songwriter,I Walked,Sufjan Stevens,0.727,0.451,3
6VMtKJQO1gg3KER2mliaDC,songwriter,It Isn't Gonna Be That Way,Steve Forbert,0.31,0.274,1
6U1ZRIj9zOMD9ZBV4PpNzZ,songwriter,Pulaski at Night,Andrew Bird,0.531,0.643,3
60HUmFVVRpRdvu4x7tQ05a,songwriter,Pacing The Cage,Bruce Cockburn,0.212,0.214,2
1b7LMtXCXGc2EwOIplI35z,songwriter,Stuck In The Middle With You,Stealers Wheel,0.961,0.564,0
0B5qnfXSVE7FR5PFFI7Us0,songwriter,Just You n' Me,Chicago,0.546,0.59,3
5GvWrvLIqoHroq7YvO260M,soul,I Keep Forgettin' (Every Time You're Near),Michael McDonald,0.933,0.485,0
6iFYsQckCCtGsabW0rXEPn,soul,Walking the Dog,Rufus Thomas,0.737,0.442,0
0LbK1bodGLc9xmV1cS9jvL,soul,Will You Still Love Me Tomorrow? - 2011,Amy Winehouse,0.251,0.624,2
5pDRIxiUZ9Sz9XKKFfKSsJ,soul,Get Here,Oleta Adams,0.215,0.33,2
5xRP5iyVdGglqlY4Vcjhkx,soul,Sinnerman,Nina Simone,0.663,0.543,3
3DkaXDmC0qaFNAxgLMuwX4,soul,Dontchange,Musiq Soulchild,0.2,0.526,2
2UclV6Lu93Ssh1spktn0Fp,soul,I Can't Get Next to You,Al Green,0.553,0.36,3
2q5Y9D0LoO7MMqNQFd5Xye,soul,"Please, Please, Please - Live At The Apollo Theater, 1967",James Brown & The Famous Flames,0.614,0.722,3
7xeTutX5iU2V769vZHPZ0Y,soul,Keep On Truckin' - Pt. 1 / Single Version,Eddie Kendricks,0.72,0.684,3
2BYdSTQjd7e836KDacYjQt,soul,Right Here - Human Nature Radio Mix,SWV,0.71,0.728,3
6l34h7TEcTgjBEo9Bg7D92,soundtracks,Breach,Hans Zimmer,0.0529,0.349,2
52PXH7gr8yWkMrMAQYL63r,soundtracks,"A Bug's Life Suite - From ""A Bug's Life""",Randy Newman,0.15,0.269,2
4qqfI5oNO53a6W7nWfutKH,soundtracks,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",Samuel E. Wright,0.858,0.463,0
